Post_ID,Hashtag,Region,Views,Likes,Shares,Comments,Engagement_Level,Platform_TikTok,Platform_Twitter,Platform_YouTube,Content_Type_Post,Content_Type_Reel,Content_Type_Shorts,Content_Type_Tweet,Content_Type_Video,Engagement_Label
Post_2293,#Music,Japan,3273580,255450,69728,20381,High,True,False,False,True,False,False,False,False,1
Post_2294,#Fitness,Japan,4056000,198488,14421,35350,High,False,True,False,False,False,False,False,False,0
Post_2295,#Dance,UK,3783154,75634,72448,27341,High,False,True,False,False,False,False,True,False,0
Post_2296,#Education,USA,2798895,117333,64208,22561,Medium,False,False,True,False,False,False,True,False,0
Post_2297,#Dance,Germany,516351,64998,8340,6090,High,True,False,False,True,False,False,False,False,0
Post_2298,#Viral,Brazil,2758545,191075,62671,43510,High,False,True,False,False,False,False,False,True,0
Post_2299,#Comedy,Australia,3467552,147696,27597,48344,Medium,False,False,False,True,False,False,False,False,0
Post_2300,#Comedy,India,1557711,232504,92705,26887,Medium,False,False,False,False,False,False,False,False,0
Post_2301,#Comedy,Australia,1703779,308045,85908,45368,High,False,False,False,False,False,False,False,True,1
Post_2302,#Challenge,India,2069092,440513,93023,27202,Low,False,False,False,False,False,False,True,False,1
Post_2303,#Fashion,USA,3718031,227580,713,33831,Medium,False,True,False,False,False,False,False,True,0
Post_2304,#Comedy,USA,3431137,116381,42790,46147,Medium,False,False,True,False,False,False,False,False,0
Post_2305,#Fashion,Germany,4214269,222752,57342,4097,High,True,False,False,False,False,True,False,False,0
Post_2306,#Education,UK,4746993,487011,88442,9469,Low,False,True,False,False,False,True,False,False,1
Post_2307,#Music,Australia,3594748,64875,4109,27363,High,False,False,True,False,False,True,False,False,0
Post_2308,#Education,Japan,1006386,96310,36336,12500,Medium,True,False,False,False,False,False,False,False,0
Post_2309,#Education,Canada,2899934,201125,90937,32201,High,False,False,True,False,False,False,False,True,0
Post_2310,#Tech,Canada,332524,334771,62559,49605,High,False,False,True,False,False,False,False,False,1
Post_2311,#Gaming,Canada,1085496,253431,33825,31215,Low,False,False,False,False,False,True,False,False,1
Post_2312,#Music,Canada,4101021,136771,88796,4043,Medium,False,True,False,False,False,False,True,False,0
Post_2313,#Tech,Germany,2531742,387241,7902,4038,Low,False,True,False,False,True,False,False,False,1
Post_2314,#Gaming,Australia,3561668,293915,74678,26781,Medium,False,True,False,False,False,False,True,False,1
Post_2315,#Gaming,USA,2672532,448134,21213,18748,Low,False,False,True,False,True,False,False,False,1
Post_2316,#Challenge,Australia,4720948,4313,9479,36144,High,True,False,False,False,False,False,False,True,0
Post_2317,#Education,UK,1067880,428558,44337,33150,High,True,False,False,False,False,False,False,False,1
Post_2318,#Comedy,USA,1820646,426986,84306,37105,Low,False,False,True,False,True,False,False,False,1
Post_2319,#Fitness,Australia,3068330,12455,15628,1032,Low,False,False,True,False,False,True,False,False,0
Post_2320,#Challenge,Canada,3082916,70195,7912,15188,Medium,False,False,False,False,True,False,False,False,0
Post_2321,#Fashion,Japan,1946599,162862,98819,40097,High,False,False,False,False,True,False,False,False,0
Post_2322,#Education,USA,2528340,193265,42231,11761,High,True,False,False,False,False,False,True,False,0
Post_2323,#Music,Australia,3464416,130550,75762,46478,Low,False,False,True,False,False,False,False,True,0
Post_2324,#Education,Canada,2993394,381818,62760,25589,High,True,False,False,False,False,False,False,False,1
Post_2325,#Tech,Australia,3347578,376879,24479,27327,Medium,True,False,False,False,True,False,False,False,1
Post_2326,#Challenge,Australia,829327,240625,50607,2433,High,False,False,False,False,True,False,False,False,0
Post_2327,#Education,Japan,3940342,210349,63035,33406,Low,False,False,False,False,False,False,False,True,0
Post_2328,#Gaming,India,3371209,159590,1231,32209,High,False,False,True,False,False,True,False,False,0
Post_2329,#Challenge,Germany,748460,229548,23753,13759,Low,False,False,True,False,False,False,False,False,0
Post_2330,#Education,India,4499716,319387,40397,975,High,False,False,True,False,False,False,True,False,1
Post_2331,#Viral,Canada,4465663,253096,56168,30810,Low,False,False,False,False,False,True,False,False,1
Post_2332,#Comedy,Brazil,3605145,490924,80578,11164,Medium,False,False,False,False,True,False,False,False,1
Post_2333,#Fitness,Germany,2244659,464647,72133,21371,Medium,False,False,False,False,True,False,False,False,1
Post_2334,#Challenge,Japan,4869978,319690,93177,4639,Medium,False,True,False,True,False,False,False,False,1
Post_2335,#Tech,UK,152589,231019,38248,15161,High,False,True,False,False,True,False,False,False,0
Post_2336,#Challenge,Germany,2402078,344828,57963,24529,Low,True,False,False,False,True,False,False,False,1
Post_2337,#Challenge,USA,1755140,106639,69965,14068,Low,False,True,False,False,False,True,False,False,0
Post_2338,#Fitness,India,3937165,220022,33447,40328,Low,False,False,True,False,True,False,False,False,0
Post_2339,#Tech,USA,4739340,30609,72269,38645,High,False,False,False,True,False,False,False,False,0
Post_2340,#Dance,Canada,3831295,342163,18158,42891,Low,True,False,False,False,False,True,False,False,1
Post_2341,#Fashion,UK,4395518,177243,14128,38308,Medium,False,True,False,True,False,False,False,False,0
Post_2342,#Viral,India,3231089,101739,6371,33003,High,False,True,False,False,False,False,True,False,0
Post_2343,#Fitness,Japan,2324440,32741,36375,13921,High,False,False,True,False,True,False,False,False,0
Post_2344,#Fitness,Canada,3220901,364571,27324,39461,Low,False,False,True,False,False,True,False,False,1
Post_2345,#Challenge,Canada,358197,302752,72799,21197,Medium,False,False,False,False,False,False,False,True,1
Post_2346,#Fitness,Canada,2580641,123664,69711,7855,Low,False,False,True,False,False,False,False,False,0
Post_2347,#Challenge,Japan,2681634,368908,27522,23777,Medium,True,False,False,False,False,True,False,False,1
Post_2348,#Viral,Brazil,1214414,157239,57620,29886,High,False,False,True,False,False,False,False,True,0
Post_2349,#Fitness,India,2095372,123030,65568,5739,Medium,False,True,False,False,False,False,False,False,0
Post_2350,#Fashion,USA,1459934,300011,84049,5584,Medium,False,True,False,False,False,True,False,False,1
Post_2351,#Challenge,USA,4116315,46829,55447,45969,Medium,False,False,True,False,True,False,False,False,0
Post_2352,#Gaming,India,296788,433928,54838,18371,Low,True,False,False,True,False,False,False,False,1
Post_2353,#Fitness,USA,16896,474590,4148,49986,Low,False,False,True,False,True,False,False,False,1
Post_2354,#Education,Australia,155519,315644,87191,4007,Low,False,False,False,False,False,True,False,False,1
Post_2355,#Music,Canada,434344,82529,16899,35321,High,False,False,False,False,True,False,False,False,0
Post_2356,#Tech,Japan,901026,172427,47033,4198,Medium,False,True,False,False,True,False,False,False,0
Post_2357,#Gaming,UK,2091073,475472,4277,34762,Medium,False,True,False,True,False,False,False,False,1
Post_2358,#Fashion,Australia,1592524,410109,38169,2232,Low,False,True,False,False,True,False,False,False,1
Post_2359,#Dance,Japan,1567332,378583,88750,33441,Low,False,False,False,True,False,False,False,False,1
Post_2360,#Dance,India,583548,159734,5218,18625,Medium,True,False,False,False,False,False,False,True,0
Post_2361,#Dance,Canada,3589977,378797,16666,45806,Low,False,False,True,False,False,True,False,False,1
Post_2362,#Fashion,Japan,2142186,145976,95970,8679,Medium,True,False,False,False,False,False,False,False,0
Post_2363,#Tech,Australia,3887527,400205,11490,12108,Medium,False,True,False,False,False,False,False,False,1
Post_2364,#Dance,Canada,3265277,458051,29284,27213,High,False,False,False,False,True,False,False,False,1
Post_2365,#Fitness,USA,2468546,184286,40314,40022,Medium,False,False,False,False,False,False,False,True,0
Post_2366,#Fitness,Canada,2069657,384667,92434,33853,Medium,True,False,False,False,False,False,True,False,1
Post_2367,#Challenge,Australia,4289977,96645,89277,22760,Low,False,False,True,False,False,False,True,False,0
Post_2368,#Comedy,Japan,274569,84850,78663,22317,Low,False,False,True,False,False,False,False,False,0
Post_2369,#Viral,Japan,4530657,343884,23584,33459,Low,False,False,False,False,False,False,False,True,1
Post_2370,#Education,UK,784735,222216,18478,15303,High,True,False,False,False,False,False,True,False,0
Post_2371,#Gaming,Australia,3640704,122275,69449,39348,Low,True,False,False,False,False,False,False,True,0
Post_2372,#Fashion,Canada,4201548,235903,65461,45899,Low,False,True,False,False,False,False,True,False,0
Post_2373,#Viral,UK,2674421,365369,78273,45815,High,False,False,False,False,True,False,False,False,1
Post_2374,#Fitness,USA,2944740,49038,74344,44081,High,False,True,False,True,False,False,False,False,0
Post_2375,#Fitness,Australia,1417380,466880,27498,31415,High,False,False,True,False,False,False,False,False,1
Post_2376,#Challenge,Canada,3439140,412155,15138,23614,Low,False,True,False,False,False,False,True,False,1
Post_2377,#Gaming,Japan,1673508,79020,91806,20155,High,True,False,False,False,False,False,False,False,0
Post_2378,#Gaming,Australia,1053561,469326,72822,39659,Low,False,True,False,False,False,False,False,True,1
Post_2379,#Comedy,USA,2030811,448529,13583,24483,Medium,False,True,False,False,True,False,False,False,1
Post_2380,#Fashion,UK,4210620,188460,2003,44118,Medium,False,True,False,False,False,False,True,False,0
Post_2381,#Education,Germany,2449143,142284,86663,26545,High,True,False,False,True,False,False,False,False,0
Post_2382,#Fashion,UK,1530621,127327,89084,33491,Low,False,False,True,False,False,False,False,False,0
Post_2383,#Challenge,Japan,4848430,366691,47997,35753,Low,False,False,False,False,False,False,True,False,1
Post_2384,#Challenge,India,4303440,2761,98789,28154,High,False,False,True,False,False,False,False,True,0
Post_2385,#Gaming,Brazil,1334444,480156,75315,4080,High,False,False,True,False,False,False,True,False,1
Post_2386,#Challenge,Brazil,4476612,393831,51315,38941,Medium,False,True,False,True,False,False,False,False,1
Post_2387,#Music,India,175519,468536,73583,28742,High,False,True,False,False,False,False,False,False,1
Post_2388,#Tech,UK,2101312,299542,6451,23831,Low,True,False,False,False,True,False,False,False,1
Post_2389,#Music,Canada,203200,218590,72764,34315,Low,False,False,False,False,True,False,False,False,0
Post_2390,#Challenge,USA,3105849,19437,81661,30275,Low,True,False,False,False,False,False,False,False,0
Post_2391,#Viral,Japan,1633210,436819,60378,21976,High,False,True,False,False,False,False,True,False,1
Post_2392,#Challenge,Japan,2035775,228933,57754,21473,High,True,False,False,False,False,False,False,True,0
Post_2393,#Fitness,India,3600594,292122,20092,46352,Low,True,False,False,True,False,False,False,False,1
Post_2394,#Education,Canada,885219,120632,61893,2148,Medium,False,False,True,True,False,False,False,False,0
Post_2395,#Challenge,USA,3171786,50849,1646,20221,Medium,False,False,False,False,False,False,True,False,0
Post_2396,#Challenge,UK,3810326,307848,55932,4856,High,True,False,False,False,True,False,False,False,1
Post_2397,#Dance,Australia,103897,39137,23566,43482,High,False,False,False,False,False,False,False,True,0
Post_2398,#Comedy,India,267595,196017,71829,28958,Medium,False,False,False,False,True,False,False,False,0
Post_2399,#Viral,USA,859794,253727,18939,7344,Medium,False,True,False,False,False,True,False,False,1
Post_2400,#Music,Australia,1032172,63781,81612,41902,High,False,False,False,False,False,False,True,False,0
Post_2401,#Challenge,USA,4207986,433397,76452,4641,High,True,False,False,False,False,False,False,True,1
Post_2402,#Dance,Germany,4256325,88247,44482,34984,Low,False,True,False,True,False,False,False,False,0
Post_2403,#Viral,USA,416662,334892,26921,5078,High,True,False,False,False,False,False,False,True,1
Post_2404,#Music,Japan,3438856,106702,82635,48353,Medium,False,True,False,False,False,False,True,False,0
Post_2405,#Comedy,UK,270796,352250,73303,40986,Medium,False,True,False,False,False,False,False,True,1
Post_2406,#Music,India,168375,59089,63545,31044,High,True,False,False,False,False,True,False,False,0
Post_2407,#Comedy,India,2605588,324998,11214,20805,Low,True,False,False,False,False,False,True,False,1
Post_2408,#Gaming,Canada,1234193,366180,76467,46591,Low,False,False,True,False,True,False,False,False,1
Post_2409,#Education,USA,1921686,235328,25763,14304,Low,False,False,True,True,False,False,False,False,0
Post_2410,#Fashion,UK,133339,248507,41515,30406,Medium,False,False,True,False,True,False,False,False,0
Post_2411,#Comedy,Japan,2027807,181535,68072,3161,Medium,True,False,False,False,False,False,False,False,0
Post_2412,#Dance,USA,2169060,107786,69766,49507,Medium,False,True,False,False,False,False,True,False,0
Post_2413,#Tech,UK,3544861,135885,21914,32733,Medium,True,False,False,False,False,False,False,False,0
Post_2414,#Viral,Canada,1705105,53294,74926,48281,High,False,True,False,True,False,False,False,False,0
Post_2415,#Comedy,Australia,2588183,255730,21342,29577,Medium,False,False,True,False,False,False,False,True,1
Post_2416,#Comedy,India,2235474,91583,92501,28268,Low,False,True,False,False,False,False,True,False,0
Post_2417,#Challenge,UK,3524223,1184,78674,12101,High,True,False,False,False,False,False,False,True,0
Post_2418,#Viral,UK,1893669,98719,38141,25909,High,False,False,True,False,False,False,False,False,0
Post_2419,#Fashion,Brazil,984735,436238,69677,42992,Low,False,False,True,False,False,False,False,True,1
Post_2420,#Fashion,Germany,3801329,179214,62593,37675,Low,False,False,True,False,False,False,False,False,0
Post_2421,#Tech,Japan,4112956,62765,47325,39189,Medium,True,False,False,False,False,False,True,False,0
Post_2422,#Fashion,Germany,4244091,247707,91134,21078,Low,False,False,False,False,False,False,False,True,0
Post_2423,#Dance,Brazil,795243,129380,23945,4134,Medium,False,False,True,False,True,False,False,False,0
Post_2424,#Dance,Germany,670647,304751,19252,4825,Medium,False,False,False,False,False,True,False,False,1
Post_2425,#Viral,Germany,1333724,340778,70404,45627,Low,True,False,False,False,True,False,False,False,1
Post_2426,#Tech,Germany,3681863,228168,9128,32280,Medium,False,False,False,False,False,False,True,False,0
Post_2427,#Tech,India,4466621,479028,75159,13063,Low,False,False,False,False,False,False,False,False,1
Post_2428,#Gaming,Canada,4294256,475876,28764,40435,Low,False,False,True,False,False,False,True,False,1
Post_2429,#Tech,Canada,2668217,489199,86017,44585,Medium,False,True,False,False,False,True,False,False,1
Post_2430,#Fashion,Australia,752874,409136,81870,13101,High,False,True,False,False,False,False,True,False,1
Post_2431,#Fitness,Japan,2168159,445889,80260,44121,High,False,False,False,False,False,False,True,False,1
Post_2432,#Comedy,UK,4930465,145318,39080,9349,High,False,False,False,True,False,False,False,False,0
Post_2433,#Dance,Canada,4914010,19243,56002,8519,Medium,False,True,False,False,False,False,False,True,0
Post_2434,#Gaming,Australia,584615,150064,84725,17775,Medium,False,True,False,False,False,False,False,True,0
Post_2435,#Challenge,Japan,1142278,236928,12775,5265,High,False,False,True,False,False,True,False,False,0
Post_2436,#Education,India,730387,372363,3897,3722,Medium,False,False,True,False,False,True,False,False,1
Post_2437,#Comedy,Brazil,2023853,456466,20085,32976,High,False,False,True,False,False,False,False,False,1
Post_2438,#Music,Canada,2816495,370066,79854,29476,High,True,False,False,False,False,False,True,False,1
Post_2439,#Challenge,Australia,2586745,404333,74597,46511,Medium,True,False,False,False,True,False,False,False,1
Post_2440,#Fashion,India,57063,445321,50056,13751,Medium,True,False,False,False,False,False,False,False,1
Post_2441,#Dance,Japan,3634921,62251,65353,36771,High,False,False,True,False,False,True,False,False,0
Post_2442,#Viral,Germany,4192386,294804,89443,27277,High,True,False,False,False,True,False,False,False,1
Post_2443,#Tech,USA,3691681,86388,36191,49207,Medium,False,False,True,False,False,False,False,True,0
Post_2444,#Tech,Germany,4837671,346397,58957,5374,Low,True,False,False,False,False,False,False,True,1
Post_2445,#Tech,Japan,2241707,352345,74249,451,Medium,True,False,False,False,False,True,False,False,1
Post_2446,#Education,Brazil,2425554,328451,85600,31540,Medium,True,False,False,False,False,False,False,True,1
Post_2447,#Gaming,USA,4400609,235736,85103,19014,High,False,False,True,False,True,False,False,False,0
Post_2448,#Fashion,Germany,4335484,265736,60002,48789,Medium,False,False,True,False,False,False,False,False,1
Post_2449,#Gaming,India,2103742,157003,60341,40513,High,True,False,False,False,True,False,False,False,0
Post_2450,#Tech,USA,576763,467832,41087,8066,Medium,False,True,False,False,True,False,False,False,1
Post_2451,#Tech,Japan,1143848,58018,37436,18311,Low,False,False,True,False,True,False,False,False,0
Post_2452,#Gaming,UK,4356392,411938,75228,24469,Low,False,False,False,False,False,True,False,False,1
Post_2453,#Tech,Japan,405063,366573,35185,36177,Medium,False,False,True,False,False,False,True,False,1
Post_2454,#Fashion,UK,939082,406358,86675,10858,Low,False,False,True,False,False,False,False,False,1
Post_2455,#Fashion,Brazil,1911934,414686,62802,17662,Low,False,False,True,False,False,False,False,True,1
Post_2456,#Tech,Germany,1708144,56901,20001,7802,Medium,False,False,True,False,False,False,False,False,0
Post_2457,#Dance,Canada,4730930,442721,55560,33554,High,True,False,False,False,False,False,False,False,1
Post_2458,#Gaming,Canada,2361266,184502,87669,13578,Medium,False,False,False,False,False,False,True,False,0
Post_2459,#Gaming,Brazil,3159075,438956,91840,31899,Low,False,False,True,False,False,False,True,False,1
Post_2460,#Dance,UK,3526448,51600,83324,34949,High,False,False,False,False,False,False,True,False,0
Post_2461,#Comedy,Japan,449285,61991,31039,47417,Low,True,False,False,False,False,True,False,False,0
Post_2462,#Fashion,India,3003531,381398,70031,25141,Low,False,False,False,False,False,False,False,False,1
Post_2463,#Gaming,Germany,4589879,316201,78508,13106,Low,True,False,False,False,False,False,False,False,1
Post_2464,#Fashion,Brazil,556209,487912,29642,45365,Medium,False,True,False,True,False,False,False,False,1
Post_2465,#Comedy,India,3050658,191272,53935,19636,High,False,False,True,False,False,True,False,False,0
Post_2466,#Challenge,USA,468718,351338,89790,32094,High,False,True,False,False,False,False,True,False,1
Post_2467,#Music,Brazil,1024956,294506,13536,48320,High,True,False,False,False,False,False,False,False,1
Post_2468,#Challenge,Germany,2127962,220734,21453,14972,Medium,False,True,False,False,False,False,False,True,0
Post_2469,#Fashion,Canada,4856986,291395,99817,7707,High,False,True,False,False,True,False,False,False,1
Post_2470,#Comedy,Australia,1318537,324242,11914,19688,Low,False,True,False,True,False,False,False,False,1
Post_2471,#Viral,Australia,2020909,65259,90445,33608,Medium,False,True,False,False,False,False,False,True,0
Post_2472,#Music,Australia,781134,305684,90185,22404,High,True,False,False,False,True,False,False,False,1
Post_2473,#Dance,Germany,2349428,91877,14035,48890,High,False,False,False,False,False,False,False,False,0
Post_2474,#Music,Canada,3495833,247723,73354,24761,High,False,False,False,True,False,False,False,False,0
Post_2475,#Comedy,UK,754145,104586,83802,36911,High,False,True,False,False,False,False,False,False,0
Post_2476,#Fashion,USA,2286322,316805,99649,12197,High,True,False,False,False,False,True,False,False,1
Post_2477,#Viral,Canada,2307501,358459,4933,24085,Medium,False,False,True,False,False,True,False,False,1
Post_2478,#Fitness,USA,3047358,462784,10533,18903,Low,False,False,True,False,False,False,True,False,1
Post_2479,#Fitness,Canada,3309387,35776,49912,10371,Medium,False,False,True,False,True,False,False,False,0
Post_2480,#Music,USA,187729,306823,3693,18459,High,True,False,False,False,False,False,True,False,1
Post_2481,#Fashion,Australia,3058341,425490,24075,1043,Low,False,True,False,False,False,True,False,False,1
Post_2482,#Tech,India,4047723,238367,5924,7164,Medium,True,False,False,False,False,True,False,False,0
Post_2483,#Fitness,Australia,1543219,36775,22461,12596,Low,False,True,False,False,True,False,False,False,0
Post_2484,#Comedy,UK,1912145,125046,33950,35129,Medium,False,True,False,True,False,False,False,False,0
Post_2485,#Challenge,India,2497149,23114,23917,18942,Low,True,False,False,False,False,False,False,True,0
Post_2486,#Education,Brazil,220575,200694,61870,17571,Medium,False,False,False,False,False,True,False,False,0
Post_2487,#Gaming,Canada,1373925,83584,5032,45668,Medium,True,False,False,False,True,False,False,False,0
Post_2488,#Gaming,Canada,3287015,228853,73672,31885,Medium,False,False,False,False,False,False,False,True,0
Post_2489,#Fitness,Canada,3257070,20757,52198,42698,Medium,True,False,False,False,False,False,True,False,0
Post_2490,#Comedy,Canada,2240771,454178,29349,31522,Low,False,False,True,False,True,False,False,False,1
Post_2491,#Comedy,USA,1111363,349304,23955,7574,High,False,False,True,True,False,False,False,False,1
Post_2492,#Gaming,USA,1976709,80323,48505,43372,Medium,False,False,False,False,True,False,False,False,0
Post_2493,#Fashion,Brazil,3802774,499236,96550,28438,Medium,False,True,False,False,True,False,False,False,1
Post_2494,#Challenge,Brazil,2827457,65941,46483,48418,Medium,False,False,False,False,False,False,False,False,0
Post_2495,#Viral,UK,1452698,161930,17928,18917,Medium,False,True,False,False,False,False,False,True,0
Post_2496,#Gaming,Japan,1415487,399428,8466,3334,High,False,True,False,False,True,False,False,False,1
Post_2497,#Challenge,Brazil,1633680,423061,89011,33365,High,True,False,False,False,True,False,False,False,1
Post_2498,#Viral,Germany,493921,40363,16844,32469,Low,False,False,False,False,True,False,False,False,0
Post_2499,#Music,UK,2517670,360247,26754,33262,Low,False,False,True,False,False,False,True,False,1
Post_2500,#Fitness,Brazil,2701054,19099,6791,12487,Medium,False,True,False,False,False,False,True,False,0
Post_2501,#Comedy,Canada,566432,123321,33394,35085,High,True,False,False,False,False,False,True,False,0
Post_2502,#Dance,Canada,4087476,19388,12617,13668,High,False,True,False,True,False,False,False,False,0
Post_2503,#Music,Japan,1703104,197192,63338,3886,High,False,False,False,False,False,False,False,False,0
Post_2504,#Comedy,Germany,4794357,460406,36718,9386,Medium,True,False,False,False,False,True,False,False,1
Post_2505,#Comedy,USA,3758458,228695,61603,4448,Low,False,True,False,True,False,False,False,False,0
Post_2506,#Challenge,Brazil,1557528,434353,94792,47416,High,False,True,False,False,False,False,False,False,1
Post_2507,#Challenge,Germany,2962657,129075,42946,24127,Medium,False,False,True,False,True,False,False,False,0
Post_2508,#Fashion,India,4992601,389024,91886,16411,High,False,False,False,False,False,False,True,False,1
Post_2509,#Music,India,1703137,293146,32428,36233,High,False,False,True,False,True,False,False,False,1
Post_2510,#Comedy,UK,3749586,315273,93109,16533,Low,False,True,False,False,True,False,False,False,1
Post_2511,#Music,UK,1350342,347635,85096,4171,Medium,False,True,False,False,False,False,False,True,1
Post_2512,#Fashion,USA,3771445,420305,58653,23940,Low,True,False,False,False,False,True,False,False,1
Post_2513,#Tech,Germany,1814986,411569,12811,40638,Medium,False,False,False,False,False,False,True,False,1
Post_2514,#Fitness,India,2694912,28836,90228,9577,Low,False,False,True,False,False,False,False,True,0
Post_2515,#Fashion,USA,4368330,103328,93696,45312,High,True,False,False,False,False,False,False,False,0
Post_2516,#Music,USA,213212,31125,57224,27244,High,False,False,False,False,False,False,False,False,0
Post_2517,#Dance,UK,2875732,138204,72909,42115,Medium,True,False,False,False,False,True,False,False,0
Post_2518,#Fashion,Japan,4413422,167555,58449,806,Low,False,True,False,False,False,False,True,False,0
Post_2519,#Comedy,Canada,4657315,76313,37855,4252,Medium,True,False,False,False,True,False,False,False,0
Post_2520,#Fashion,Japan,1677563,50282,14469,12725,High,True,False,False,False,False,False,True,False,0
Post_2521,#Dance,India,3295972,316535,22109,19848,Medium,True,False,False,True,False,False,False,False,1
Post_2522,#Fitness,Australia,1917861,499874,92567,19082,Low,False,False,True,True,False,False,False,False,1
Post_2523,#Gaming,Canada,842705,231984,87290,43282,Low,False,False,True,False,True,False,False,False,0
Post_2524,#Viral,USA,1197159,216342,10156,7638,Medium,False,False,True,False,False,False,False,True,0
Post_2525,#Comedy,Canada,3357438,35821,87391,33823,Low,False,True,False,False,False,False,False,False,0
Post_2526,#Gaming,Canada,2248921,5928,68590,38086,High,True,False,False,False,False,False,True,False,0
Post_2527,#Viral,UK,636012,204341,36007,14775,Medium,False,False,True,False,False,False,True,False,0
Post_2528,#Gaming,Canada,580413,148546,85714,30266,Medium,False,False,True,False,False,False,False,False,0
Post_2529,#Gaming,Brazil,1619478,202449,22506,49206,Low,False,True,False,True,False,False,False,False,0
Post_2530,#Challenge,Germany,2727339,225746,26005,12638,High,False,False,True,True,False,False,False,False,0
Post_2531,#Tech,Canada,4168696,113448,30625,48391,Medium,False,False,False,True,False,False,False,False,0
Post_2532,#Challenge,UK,4780227,282426,29708,35199,Low,False,False,True,True,False,False,False,False,1
Post_2533,#Fitness,Australia,4112679,426935,38868,26186,Medium,False,False,True,True,False,False,False,False,1
Post_2534,#Dance,Japan,4758478,12810,84684,28499,High,False,True,False,False,False,False,True,False,0
Post_2535,#Tech,UK,2942675,167857,18673,3273,Medium,False,False,False,True,False,False,False,False,0
Post_2536,#Fashion,Canada,3955213,127357,29753,3803,Medium,True,False,False,True,False,False,False,False,0
Post_2537,#Comedy,Australia,74888,471073,9766,20104,Low,True,False,False,False,False,True,False,False,1
Post_2538,#Tech,India,4261296,160489,27495,49820,Low,False,False,True,False,False,False,False,True,0
Post_2539,#Challenge,Australia,85136,155014,78757,18966,Low,False,False,True,False,False,False,False,False,0
Post_2540,#Music,Australia,401582,415577,39290,43037,High,False,False,False,False,False,False,False,False,1
Post_2541,#Fashion,Brazil,2355918,414382,71397,7294,Low,False,True,False,False,False,False,False,False,1
Post_2542,#Gaming,UK,3508758,417726,86984,579,Low,False,False,False,False,True,False,False,False,1
Post_2543,#Viral,Brazil,4974277,54468,92889,6169,Low,False,True,False,False,False,False,False,True,0
Post_2544,#Fashion,UK,1032747,356909,54789,47157,Medium,False,False,True,False,False,False,False,False,1
Post_2545,#Comedy,India,1827742,68140,14386,10354,Medium,False,False,False,True,False,False,False,False,0
Post_2546,#Tech,Germany,4002361,185270,4346,44739,High,False,True,False,True,False,False,False,False,0
Post_2547,#Fitness,UK,3892548,47532,2967,4004,Low,False,False,False,True,False,False,False,False,0
Post_2548,#Fashion,UK,815181,3087,33539,8879,High,False,True,False,False,False,False,True,False,0
Post_2549,#Comedy,UK,4428223,263558,38409,220,Medium,False,False,False,False,True,False,False,False,1
Post_2550,#Challenge,USA,3499233,152081,83684,11191,High,True,False,False,False,False,False,False,True,0
Post_2551,#Fitness,UK,276967,343350,55422,42492,Medium,True,False,False,False,True,False,False,False,1
Post_2552,#Comedy,Canada,556068,40772,70937,39800,High,True,False,False,False,False,False,False,False,0
Post_2553,#Tech,Canada,3658692,209387,89681,14453,Medium,True,False,False,False,False,False,False,False,0
Post_2554,#Dance,Brazil,4694065,334810,58512,17934,Low,True,False,False,False,False,False,True,False,1
Post_2555,#Challenge,USA,674124,498332,88370,26302,Medium,False,True,False,False,False,False,False,True,1
Post_2556,#Fashion,Australia,967084,311164,92571,42138,Low,False,True,False,False,False,True,False,False,1
Post_2557,#Tech,Japan,3461594,176543,86904,47992,Medium,True,False,False,True,False,False,False,False,0
Post_2558,#Tech,Canada,691868,492439,22816,25718,Low,False,True,False,True,False,False,False,False,1
Post_2559,#Tech,UK,1628325,256374,7548,17955,High,False,False,True,False,False,False,True,False,1
Post_2560,#Fitness,UK,2000181,232088,3584,21517,Medium,True,False,False,True,False,False,False,False,0
Post_2561,#Dance,USA,1277252,142436,54890,11779,Low,False,False,False,False,False,True,False,False,0
Post_2562,#Viral,UK,4920706,357561,63705,22476,Medium,False,False,True,False,True,False,False,False,1
Post_2563,#Challenge,USA,2496480,117284,813,15105,Low,False,False,True,True,False,False,False,False,0
Post_2564,#Gaming,USA,2020483,136675,31661,39695,Low,True,False,False,False,False,False,True,False,0
Post_2565,#Music,Australia,2034792,224437,6189,13971,Medium,False,False,True,False,False,False,True,False,0
Post_2566,#Music,India,3596679,429470,19732,12766,High,False,True,False,False,False,False,True,False,1
Post_2567,#Tech,Australia,1402768,385952,59599,23267,Low,True,False,False,False,True,False,False,False,1
Post_2568,#Fashion,UK,33485,153446,97898,28727,Medium,True,False,False,False,False,False,True,False,0
Post_2569,#Fashion,USA,237107,374569,56320,28305,Medium,False,False,True,False,True,False,False,False,1
Post_2570,#Fitness,Japan,3047626,396572,2041,13218,Medium,False,False,True,False,False,False,False,True,1
Post_2571,#Music,Japan,3833797,375717,6416,35351,Low,False,False,True,False,False,True,False,False,1
Post_2572,#Fashion,Brazil,2674946,169667,87354,28176,High,True,False,False,True,False,False,False,False,0
Post_2573,#Education,Japan,338623,170174,38826,10092,Low,False,False,False,False,False,True,False,False,0
Post_2574,#Education,Brazil,2262056,291846,30805,8381,Low,False,False,False,False,False,False,False,False,1
Post_2575,#Gaming,Germany,1186234,144971,1008,34541,Medium,False,False,True,False,True,False,False,False,0
Post_2576,#Dance,India,329482,463165,31309,31828,High,False,False,False,False,False,False,False,True,1
